nodeid,rdtimestamp,rssi,snr
milesight-01,1752782400,-83.0,10.5
milesight-02,1752782400,-82.0,9.1
tinovi-01,1752782400,-89.0,9.8
tinovi-02,1752782400,-74.0,8.0
milesight-01,1752783300,-79.0,8.5
milesight-02,1752783300,-80.0,8.8
tinovi-01,1752783300,-91.0,9.3
tinovi-02,1752783300,-72.5,9.4
milesight-01,1752784200,-81.0,9.5
milesight-02,1752784200,-82.0,7.5
tinovi-01,1752784200,-89.0,9.8
tinovi-02,1752784200,-77.0,10.0
milesight-01,1752785100,-81.0,9.8
milesight-02,1752785100,-79.0,9.0
tinovi-01,1752785100,-89.0,10.0
tinovi-02,1752785100,-73.5,8.1
milesight-01,1752786000,-81.0,9.5
milesight-02,1752786000,-83.0,8.9
tinovi-01,1752786000,-86.0,8.0
tinovi-02,1752786000,-75.0,10.3
milesight-01,1752786900,-80.0,7.3
milesight-02,1752786900,-80.0,9.3
tinovi-01,1752786900,-89.0,9.6
tinovi-02,1752786900,-74.5,8.5
milesight-01,1752787800,-81.0,8.0
milesight-02,1752787800,-80.0,8.0
tinovi-01,1752787800,-89.0,9.5
tinovi-02,1752787800,-72.0,9.0
milesight-01,1752788700,-80.0,8.5
milesight-02,1752788700,-80.0,9.0
tinovi-01,1752788700,-86.5,9.1
tinovi-02,1752788700,-74.0,9.8
milesight-01,1752789600,-82.5,9.4
milesight-02,1752789600,-82.0,9.4
tinovi-01,1752789600,-83.0,7.3
tinovi-02,1752789600,-74.0,7.5
milesight-01,1752790500,-89.0,7.5
milesight-02,1752790500,-83.0,9.5
tinovi-01,1752790500,-89.5,9.3
tinovi-02,1752790500,-72.5,9.8
milesight-01,1752791400,-82.0,9.0
milesight-02,1752791400,-80.0,8.8
tinovi-01,1752791400,-87.0,7.3
tinovi-02,1752791400,-77.0,10.0
milesight-01,1752792300,-81.0,10.3
milesight-02,1752792300,-79.0,9.5
tinovi-01,1752792300,-88.0,9.4
tinovi-02,1752792300,-73.5,8.5
milesight-01,1752793200,-85.0,8.8
milesight-02,1752793200,-82.0,8.6
tinovi-01,1752793200,-86.0,9.3
tinovi-02,1752793200,-73.0,10.0
milesight-01,1752794100,-80.0,7.8
milesight-02,1752794100,-83.0,10.0
tinovi-01,1752794100,-86.5,8.6
tinovi-02,1752794100,-75.0,9.5
milesight-01,1752795000,-80.5,8.1
milesight-02,1752795000,-80.0,9.4
tinovi-01,1752795000,-88.0,8.5
tinovi-02,1752795000,-74.0,8.0
milesight-01,1752795900,-81.0,10.0
milesight-02,1752795900,-81.0,10.0
tinovi-01,1752795900,-89.0,8.3
tinovi-02,1752795900,-73.0,8.8
milesight-01,1752796800,-82.5,9.3
milesight-02,1752796800,-82.0,9.1
tinovi-01,1752796800,-87.0,8.5
tinovi-02,1752796800,-75.5,8.8
milesight-01,1752797700,-81.0,8.8
milesight-02,1752797700,-81.0,9.5
tinovi-01,1752797700,-88.5,9.8
tinovi-02,1752797700,-74.0,9.5
milesight-01,1752798600,-84.0,8.9
milesight-02,1752798600,-82.0,9.5
tinovi-01,1752798600,-87.0,9.8
tinovi-02,1752798600,-73.5,9.8
milesight-01,1752799500,-85.0,9.3
milesight-02,1752799500,-80.0,10.3
tinovi-01,1752799500,-87.5,8.5
tinovi-02,1752799500,-75.0,6.5
milesight-01,1752800400,-84.0,9.0
milesight-02,1752800400,-81.0,9.3
tinovi-01,1752800400,-86.0,9.5
tinovi-02,1752800400,-74.0,10.4
milesight-01,1752801300,-85.0,9.5
milesight-02,1752801300,-79.0,8.5
tinovi-01,1752801300,-89.0,8.8
tinovi-02,1752801300,-74.0,9.0
milesight-01,1752802200,-85.0,9.6
milesight-02,1752802200,-82.0,9.0
tinovi-01,1752802200,-89.0,10.0
tinovi-02,1752802200,-74.5,8.4
milesight-01,1752803100,-85.0,9.5
milesight-02,1752803100,-79.0,7.5
tinovi-01,1752803100,-88.0,9.6
tinovi-02,1752803100,-72.0,9.3
milesight-01,1752804000,-83.0,9.6
milesight-02,1752804000,-81.0,9.9
tinovi-01,1752804000,-87.0,7.3
tinovi-02,1752804000,-74.5,8.5
milesight-01,1752804900,-86.0,10.3
milesight-02,1752804900,-78.0,7.3
tinovi-01,1752804900,-90.0,10.4
tinovi-02,1752804900,-74.0,9.3
milesight-01,1752805800,-85.0,9.6
milesight-02,1752805800,-81.5,9.6
tinovi-01,1752805800,-89.0,7.3
tinovi-02,1752805800,-73.0,9.4
milesight-01,1752806700,-89.0,10.8
milesight-02,1752806700,-81.0,7.0
tinovi-01,1752806700,-86.5,9.6
tinovi-02,1752806700,-75.0,7.8
milesight-01,1752807600,-83.5,9.8
milesight-02,1752807600,-83.0,10.1
tinovi-01,1752807600,-85.0,9.3
tinovi-02,1752807600,-74.5,9.9
milesight-01,1752808500,-84.0,10.3
milesight-02,1752808500,-81.0,7.5
tinovi-01,1752808500,-85.5,8.4
tinovi-02,1752808500,-75.0,8.8
milesight-01,1752809400,-85.0,9.8
milesight-02,1752809400,-80.0,8.6
tinovi-01,1752809400,-89.0,10.0
tinovi-02,1752809400,-74.0,8.4
milesight-01,1752810300,-86.0,8.8
milesight-02,1752810300,-80.0,9.3
tinovi-01,1752810300,-88.0,8.4
tinovi-02,1752810300,-73.0,10.0
milesight-01,1752811200,-86.0,8.5
milesight-02,1752811200,-83.0,9.9
tinovi-01,1752811200,-89.0,10.0
tinovi-02,1752811200,-75.0,9.5
milesight-01,1752812100,-87.0,9.8
milesight-02,1752812100,-81.0,8.8
tinovi-01,1752812100,-88.0,9.3
tinovi-02,1752812100,-73.5,8.3
milesight-01,1752813000,-87.0,8.6
milesight-02,1752813000,-79.0,9.0
tinovi-01,1752813000,-87.0,9.5
tinovi-02,1752813000,-73.0,9.3
milesight-01,1752813900,-96.0,8.3
milesight-02,1752813900,-80.0,7.3
tinovi-01,1752813900,-84.0,7.8
tinovi-02,1752813900,-75.5,8.5
milesight-01,1752814800,-88.0,9.1
milesight-02,1752814800,-81.5,8.3
tinovi-01,1752814800,-87.5,9.5
tinovi-02,1752814800,-74.0,10.0
milesight-01,1752815700,-89.0,9.3
milesight-02,1752815700,-85.0,10.0
tinovi-01,1752815700,-86.0,7.5
tinovi-02,1752815700,-74.5,9.9
milesight-01,1752816600,-88.0,8.5
milesight-02,1752816600,-81.0,8.6
tinovi-01,1752816600,-85.5,9.0
tinovi-02,1752816600,-77.0,10.3
milesight-01,1752817500,-95.0,9.3
milesight-02,1752817500,-81.0,10.0
tinovi-01,1752817500,-87.0,10.8
tinovi-02,1752817500,-74.5,9.6
milesight-01,1752818400,-89.0,8.3
milesight-02,1752818400,-81.0,7.8
tinovi-01,1752818400,-86.0,8.8
tinovi-02,1752818400,-78.0,10.5
milesight-01,1752819300,-92.0,8.8
milesight-02,1752819300,-82.0,9.5
tinovi-01,1752819300,-89.0,10.5
tinovi-02,1752819300,-76.0,8.6
milesight-01,1752820200,-91.5,8.6
milesight-02,1752820200,-81.0,8.5
tinovi-01,1752820200,-89.0,8.8
tinovi-02,1752820200,-73.0,9.3
milesight-01,1752821100,-83.0,8.0
tinovi-01,1752821100,-84.0,9.8
tinovi-02,1752821100,-75.0,9.9
milesight-01,1752822000,-96.0,8.1
milesight-02,1752822000,-83.0,8.9
tinovi-01,1752822000,-87.0,8.8
tinovi-02,1752822000,-75.0,9.5
milesight-01,1752822900,-87.0,9.5
milesight-02,1752822900,-79.0,9.3
tinovi-01,1752822900,-87.0,9.5
tinovi-02,1752822900,-74.0,8.4
milesight-01,1752823800,-90.0,7.5
milesight-02,1752823800,-82.0,8.0
tinovi-01,1752823800,-85.5,9.0
tinovi-02,1752823800,-75.0,9.5
milesight-01,1752824700,-96.0,7.5
tinovi-01,1752824700,-89.0,10.3
tinovi-02,1752824700,-74.5,9.0
milesight-01,1752825600,-89.5,9.6
milesight-02,1752825600,-81.5,9.4
tinovi-01,1752825600,-88.0,8.1
tinovi-02,1752825600,-74.0,9.0
milesight-01,1752826500,-97.0,9.0
milesight-02,1752826500,-85.0,9.8
tinovi-01,1752826500,-85.0,9.0
tinovi-02,1752826500,-75.5,10.1
milesight-01,1752827400,-93.5,9.9
milesight-02,1752827400,-84.0,8.6
tinovi-01,1752827400,-90.0,9.6
tinovi-02,1752827400,-75.0,8.0
milesight-01,1752828300,-84.0,9.8
milesight-02,1752828300,-83.0,7.8
tinovi-01,1752828300,-87.0,8.0
tinovi-02,1752828300,-75.5,9.9
milesight-01,1752829200,-89.5,9.8
milesight-02,1752829200,-82.5,8.6
tinovi-01,1752829200,-86.5,9.6
tinovi-02,1752829200,-77.0,9.3
milesight-01,1752830100,-89.0,6.8
milesight-02,1752830100,-80.0,9.5
tinovi-01,1752830100,-91.0,7.3
tinovi-02,1752830100,-72.0,8.0
milesight-01,1752831000,-87.5,9.4
milesight-02,1752831000,-81.0,8.0
tinovi-01,1752831000,-87.0,10.1
tinovi-02,1752831000,-75.0,10.1
milesight-01,1752831900,-89.0,9.5
milesight-02,1752831900,-80.0,8.0
tinovi-01,1752831900,-91.0,10.5
tinovi-02,1752831900,-77.0,9.3
milesight-01,1752832800,-88.5,9.5
milesight-02,1752832800,-83.0,9.1
tinovi-01,1752832800,-84.0,8.3
tinovi-02,1752832800,-73.5,9.0
milesight-01,1752833700,-92.0,7.3
milesight-02,1752833700,-81.0,9.5
tinovi-01,1752833700,-87.0,9.3
tinovi-02,1752833700,-79.0,9.8
milesight-01,1752834600,-96.0,9.0
milesight-02,1752834600,-81.0,7.5
tinovi-01,1752834600,-87.0,9.1
tinovi-02,1752834600,-74.0,8.8
milesight-01,1752835500,-89.0,10.0
milesight-02,1752835500,-80.0,8.8
tinovi-01,1752835500,-85.0,9.3
tinovi-02,1752835500,-73.0,9.3
milesight-01,1752836400,-90.0,7.9
milesight-02,1752836400,-82.0,8.1
tinovi-01,1752836400,-91.5,10.0
tinovi-02,1752836400,-77.0,9.4
milesight-01,1752837300,-86.0,10.3
milesight-02,1752837300,-80.0,9.0
tinovi-01,1752837300,-91.0,10.0
tinovi-02,1752837300,-74.0,8.3
milesight-01,1752838200,-93.5,8.6
milesight-02,1752838200,-81.0,9.5
tinovi-01,1752838200,-91.5,8.0
tinovi-02,1752838200,-76.0,10.1
milesight-01,1752839100,-80.0,7.8
milesight-02,1752839100,-83.0,7.3
tinovi-01,1752839100,-86.0,10.0
tinovi-02,1752839100,-75.0,10.0
milesight-01,1752840000,-90.5,9.5
milesight-02,1752840000,-77.5,9.3
tinovi-01,1752840000,-87.0,9.0
tinovi-02,1752840000,-75.5,8.8
milesight-01,1752840900,-88.0,9.3
milesight-02,1752840900,-77.0,8.8
tinovi-01,1752840900,-89.0,10.3
tinovi-02,1752840900,-75.0,9.5
milesight-01,1752841800,-89.5,9.4
milesight-02,1752841800,-80.0,9.0
tinovi-01,1752841800,-89.5,9.6
tinovi-02,1752841800,-75.5,8.3
milesight-01,1752842700,-89.0,9.3
milesight-02,1752842700,-77.0,9.3
tinovi-01,1752842700,-85.0,7.0
tinovi-02,1752842700,-74.0,9.3
milesight-01,1752843600,-95.5,7.8
milesight-02,1752843600,-81.0,9.4
tinovi-01,1752843600,-88.0,9.4
tinovi-02,1752843600,-75.5,9.4
milesight-01,1752844500,-89.0,9.0
milesight-02,1752844500,-80.0,7.5
tinovi-01,1752844500,-90.0,7.5
tinovi-02,1752844500,-72.0,7.5
milesight-01,1752845400,-87.5,9.4
milesight-02,1752845400,-80.0,9.4
tinovi-01,1752845400,-87.0,9.8
tinovi-02,1752845400,-76.0,10.0
milesight-01,1752846300,-91.0,7.3
milesight-02,1752846300,-79.0,7.8
tinovi-01,1752846300,-89.0,9.8
tinovi-02,1752846300,-74.0,9.3
milesight-01,1752847200,-97.0,6.5
milesight-02,1752847200,-78.5,9.1
tinovi-01,1752847200,-86.5,9.0
tinovi-02,1752847200,-74.5,8.5
milesight-01,1752848100,-89.0,9.8
milesight-02,1752848100,-80.0,7.8
tinovi-01,1752848100,-86.0,9.5
tinovi-02,1752848100,-75.0,9.8
milesight-01,1752849000,-88.5,8.9
milesight-02,1752849000,-80.0,9.8
tinovi-01,1752849000,-90.0,8.6
tinovi-02,1752849000,-75.0,9.8
milesight-01,1752849900,-89.0,9.3
milesight-02,1752849900,-79.0,9.3
tinovi-01,1752849900,-87.0,10.0
tinovi-02,1752849900,-74.5,8.9
milesight-01,1752850800,-95.0,7.8
milesight-02,1752850800,-78.5,8.9
tinovi-01,1752850800,-86.5,9.3
tinovi-02,1752850800,-75.0,9.8
milesight-01,1752851700,-101.0,8.0
milesight-02,1752851700,-78.0,7.0
tinovi-01,1752851700,-87.0,9.5
tinovi-02,1752851700,-73.5,8.4
milesight-01,1752852600,-87.0,9.0
milesight-02,1752852600,-80.0,8.5
tinovi-01,1752852600,-87.0,8.5
tinovi-02,1752852600,-75.0,10.8
milesight-01,1752853500,-89.0,9.3
milesight-02,1752853500,-76.0,9.8
tinovi-01,1752853500,-89.0,9.5
tinovi-02,1752853500,-77.0,10.4
milesight-01,1752854400,-89.0,9.4
milesight-02,1752854400,-80.5,8.8
tinovi-01,1752854400,-88.0,8.1
tinovi-02,1752854400,-72.0,8.0
milesight-01,1752855300,-87.0,9.8
milesight-02,1752855300,-78.0,7.5
tinovi-01,1752855300,-87.0,9.8
tinovi-02,1752855300,-75.0,9.9
milesight-01,1752856200,-90.0,8.8
milesight-02,1752856200,-82.0,9.5
tinovi-01,1752856200,-95.0,8.4
tinovi-02,1752856200,-74.0,9.8
milesight-01,1752857100,-93.0,9.8
milesight-02,1752857100,-81.0,7.5
tinovi-01,1752857100,-96.0,7.3
tinovi-02,1752857100,-75.0,8.9
milesight-01,1752858000,-88.5,8.8
milesight-02,1752858000,-82.0,8.4
tinovi-01,1752858000,-87.5,9.0
tinovi-02,1752858000,-77.0,7.5
milesight-01,1752858900,-91.0,9.0
milesight-02,1752858900,-83.0,9.8
tinovi-01,1752858900,-87.0,7.8
tinovi-02,1752858900,-73.0,9.0
milesight-01,1752859800,-96.5,7.1
milesight-02,1752859800,-81.0,9.9
tinovi-01,1752859800,-89.0,9.0
tinovi-02,1752859800,-77.0,9.5
milesight-01,1752860700,-86.0,9.0
milesight-02,1752860700,-83.0,9.5
tinovi-01,1752860700,-94.0,9.3
tinovi-02,1752860700,-74.5,8.9
milesight-01,1752861600,-92.0,7.1
milesight-02,1752861600,-83.0,10.0
tinovi-01,1752861600,-95.0,8.5
tinovi-02,1752861600,-75.0,9.8
milesight-01,1752862500,-91.0,10.3
milesight-02,1752862500,-83.0,10.3
tinovi-01,1752862500,-95.0,6.5
tinovi-02,1752862500,-75.0,9.5
milesight-01,1752863400,-96.0,8.5
milesight-02,1752863400,-82.0,9.8
tinovi-01,1752863400,-87.0,10.5
tinovi-02,1752863400,-75.0,7.8
milesight-01,1752864300,-90.0,9.0
milesight-02,1752864300,-83.0,10.5
tinovi-01,1752864300,-89.0,8.4
tinovi-02,1752864300,-74.5,9.9
milesight-01,1752865200,-84.5,9.9
milesight-02,1752865200,-80.5,8.9
tinovi-01,1752865200,-93.0,9.3
tinovi-02,1752865200,-74.0,9.8
milesight-01,1752866100,-97.0,6.8
milesight-02,1752866100,-80.0,10.3
tinovi-01,1752866100,-93.5,9.1
tinovi-02,1752866100,-75.0,9.0
milesight-01,1752867000,-97.5,7.4
milesight-02,1752867000,-80.0,8.3
tinovi-01,1752867000,-95.0,7.3
tinovi-02,1752867000,-73.0,10.3
milesight-01,1752867900,-93.0,8.0
milesight-02,1752867900,-80.0,7.3
tinovi-01,1752867900,-86.0,10.0
tinovi-02,1752867900,-77.0,10.0
milesight-01,1752868800,-93.0,8.6
milesight-02,1752868800,-79.0,8.6
tinovi-01,1752868800,-88.0,7.3
tinovi-02,1752868800,-74.5,9.0
milesight-01,1752869700,-91.0,7.5
milesight-02,1752869700,-81.0,9.8
tinovi-01,1752869700,-90.5,9.4
tinovi-02,1752869700,-74.0,7.3
milesight-01,1752870600,-95.5,7.1
milesight-02,1752870600,-79.0,9.1
tinovi-01,1752870600,-96.0,9.3
tinovi-02,1752870600,-75.0,9.5
milesight-01,1752871500,-96.0,8.0
milesight-02,1752871500,-79.0,8.3
tinovi-01,1752871500,-98.0,7.8
tinovi-02,1752871500,-75.0,9.5
milesight-01,1752872400,-93.0,7.0
milesight-02,1752872400,-79.5,8.8
tinovi-01,1752872400,-89.0,10.0
tinovi-02,1752872400,-75.0,8.4
milesight-02,1752873300,-79.0,8.8
tinovi-01,1752873300,-90.5,8.8
tinovi-02,1752873300,-77.0,9.8
milesight-01,1752874200,-94.0,8.5
milesight-02,1752874200,-79.5,8.8
tinovi-01,1752874200,-93.0,8.5
tinovi-02,1752874200,-75.0,9.1
milesight-01,1752875100,-90.0,7.3
milesight-02,1752875100,-77.0,8.8
tinovi-01,1752875100,-94.0,9.0
tinovi-02,1752875100,-77.0,10.0
milesight-01,1752876000,-91.0,7.9
milesight-02,1752876000,-77.5,8.3
tinovi-02,1752876000,-75.0,9.1
milesight-01,1752876900,-92.0,8.8
milesight-02,1752876900,-76.0,9.3
tinovi-01,1752876900,-90.0,8.5
tinovi-02,1752876900,-74.0,7.8
milesight-01,1752877800,-92.0,9.1
milesight-02,1752877800,-77.5,9.1
tinovi-01,1752877800,-90.0,10.3
tinovi-02,1752877800,-75.0,9.1
milesight-01,1752878700,-91.0,7.5
milesight-02,1752878700,-79.0,9.0
tinovi-01,1752878700,-92.5,8.1
tinovi-02,1752878700,-77.0,10.3
milesight-01,1752879600,-92.5,9.1
milesight-02,1752879600,-78.5,8.0
tinovi-01,1752879600,-93.0,9.3
tinovi-02,1752879600,-75.0,8.4
milesight-01,1752880500,-91.0,6.8
milesight-02,1752880500,-81.0,10.0
tinovi-01,1752880500,-94.5,8.0
tinovi-02,1752880500,-77.0,10.0
milesight-01,1752881400,-91.5,8.1
milesight-02,1752881400,-79.5,10.1
tinovi-01,1752881400,-95.0,7.3
tinovi-02,1752881400,-75.5,8.9
milesight-01,1752882300,-93.0,9.8
milesight-02,1752882300,-83.0,9.0
tinovi-01,1752882300,-89.5,9.9
tinovi-02,1752882300,-77.0,10.0
milesight-01,1752883200,-90.5,8.1
milesight-02,1752883200,-79.0,7.5
tinovi-01,1752883200,-92.0,6.8
tinovi-02,1752883200,-76.0,9.6
milesight-01,1752884100,-89.0,6.8
milesight-02,1752884100,-79.0,9.5
tinovi-01,1752884100,-94.5,9.4
tinovi-02,1752884100,-74.0,7.5
milesight-01,1752885000,-93.0,8.8
milesight-02,1752885000,-80.0,9.6
tinovi-01,1752885000,-99.0,8.0
tinovi-02,1752885000,-74.5,9.0
milesight-01,1752885900,-93.0,9.5
milesight-02,1752885900,-81.0,9.5
tinovi-01,1752885900,-96.5,7.9
tinovi-02,1752885900,-74.0,9.3
milesight-01,1752886800,-91.5,8.6
milesight-02,1752886800,-78.5,7.9
tinovi-01,1752886800,-89.0,10.0
tinovi-02,1752886800,-75.0,8.0
milesight-01,1752887700,-92.0,7.3
milesight-02,1752887700,-80.0,9.3
tinovi-01,1752887700,-90.0,8.4
tinovi-02,1752887700,-77.0,9.9
milesight-01,1752888600,-89.0,8.3
milesight-02,1752888600,-80.0,8.9
tinovi-02,1752888600,-77.0,9.5
milesight-01,1752889500,-93.0,10.5
milesight-02,1752889500,-80.0,9.8
tinovi-01,1752889500,-96.0,8.5
tinovi-02,1752889500,-75.5,8.8
milesight-01,1752890400,-92.0,7.9
milesight-02,1752890400,-82.0,8.3
tinovi-01,1752890400,-99.0,8.0
tinovi-02,1752890400,-77.0,9.5
milesight-01,1752891300,-93.0,6.8
milesight-02,1752891300,-81.0,9.5
tinovi-01,1752891300,-93.5,8.9
tinovi-02,1752891300,-75.0,8.1
milesight-01,1752892200,-88.0,9.1
milesight-02,1752892200,-81.0,9.9
tinovi-01,1752892200,-87.0,8.8
tinovi-02,1752892200,-75.0,8.8
milesight-01,1752893100,-91.0,8.8
milesight-02,1752893100,-81.0,10.0
tinovi-01,1752893100,-90.5,8.3
tinovi-02,1752893100,-77.0,10.3
milesight-01,1752894000,-91.5,8.6
milesight-02,1752894000,-82.0,8.6
tinovi-01,1752894000,-91.0,8.0
tinovi-02,1752894000,-74.0,8.3
milesight-01,1752894900,-93.0,9.3
milesight-02,1752894900,-81.0,8.8
tinovi-01,1752894900,-97.5,8.5
tinovi-02,1752894900,-75.5,8.9
milesight-01,1752895800,-91.0,8.1
milesight-02,1752895800,-79.0,9.6
tinovi-01,1752895800,-99.0,6.3
tinovi-02,1752895800,-77.0,9.0
milesight-01,1752896700,-90.0,9.3
milesight-02,1752896700,-79.0,7.8
tinovi-01,1752896700,-91.0,9.0
tinovi-02,1752896700,-74.5,8.8
milesight-01,1752897600,-89.0,9.4
milesight-02,1752897600,-79.5,8.1
tinovi-01,1752897600,-93.0,7.0
tinovi-02,1752897600,-75.0,9.0
milesight-01,1752898500,-91.0,9.3
milesight-02,1752898500,-80.0,6.5
tinovi-01,1752898500,-97.5,8.0
tinovi-02,1752898500,-75.0,9.3
milesight-01,1752899400,-88.5,8.3
milesight-02,1752899400,-79.0,9.1
tinovi-01,1752899400,-102.0,7.3
tinovi-02,1752899400,-74.0,10.0
milesight-01,1752900300,-92.0,9.3
milesight-02,1752900300,-78.0,8.5
tinovi-01,1752900300,-94.5,7.4
tinovi-02,1752900300,-75.0,10.1
milesight-01,1752901200,-92.5,8.4
milesight-02,1752901200,-79.0,8.4
tinovi-01,1752901200,-92.0,8.8
tinovi-02,1752901200,-74.0,7.3
milesight-01,1752902100,-92.0,9.0
milesight-02,1752902100,-80.0,9.8
tinovi-01,1752902100,-93.0,8.1
tinovi-02,1752902100,-74.0,9.4
milesight-01,1752903000,-89.5,7.3
milesight-02,1752903000,-80.5,9.0
tinovi-01,1752903000,-93.0,9.0
tinovi-02,1752903000,-77.0,10.8
milesight-01,1752903900,-91.0,9.0
milesight-02,1752903900,-83.0,10.0
tinovi-01,1752903900,-94.0,9.6
tinovi-02,1752903900,-75.0,8.0
milesight-01,1752904800,-90.5,8.8
milesight-02,1752904800,-80.5,8.8
tinovi-01,1752904800,-97.0,9.0
tinovi-02,1752904800,-75.5,9.8
milesight-01,1752905700,-98.0,9.0
milesight-02,1752905700,-80.0,9.5
tinovi-01,1752905700,-97.0,6.3
tinovi-02,1752905700,-77.0,9.3
milesight-01,1752906600,-98.5,5.6
milesight-02,1752906600,-82.0,10.0
tinovi-01,1752906600,-91.5,9.4
tinovi-02,1752906600,-74.5,8.8
milesight-01,1752907500,-87.0,10.5
milesight-02,1752907500,-81.0,7.8
tinovi-01,1752907500,-95.0,7.0
tinovi-02,1752907500,-77.0,10.0
milesight-01,1752908400,-92.0,8.0
milesight-02,1752908400,-83.0,10.5
tinovi-01,1752908400,-89.0,9.6
tinovi-02,1752908400,-77.0,8.9
milesight-01,1752909300,-89.0,10.3
milesight-02,1752909300,-81.0,9.5
tinovi-01,1752909300,-89.0,9.5
tinovi-02,1752909300,-78.0,9.3
milesight-01,1752910200,-91.0,7.9
milesight-02,1752910200,-84.0,9.8
tinovi-01,1752910200,-87.0,9.3
tinovi-02,1752910200,-74.0,8.8
milesight-01,1752911100,-95.0,8.5
milesight-02,1752911100,-83.0,8.3
tinovi-01,1752911100,-89.0,9.3
tinovi-02,1752911100,-74.0,9.3
milesight-01,1752912000,-92.0,8.6
milesight-02,1752912000,-83.0,9.4
tinovi-01,1752912000,-86.0,8.5
tinovi-02,1752912000,-75.0,9.6
milesight-01,1752912900,-91.0,9.0
milesight-02,1752912900,-79.0,7.3
tinovi-01,1752912900,-87.0,10.0
tinovi-02,1752912900,-75.0,7.8
milesight-01,1752913800,-92.0,8.8
milesight-02,1752913800,-85.5,9.6
tinovi-01,1752913800,-90.0,8.9
tinovi-02,1752913800,-73.0,9.5
milesight-01,1752914700,-91.0,9.8
milesight-02,1752914700,-85.0,7.5
tinovi-01,1752914700,-91.0,10.0
tinovi-02,1752914700,-77.0,10.0
milesight-01,1752915600,-88.5,8.1
milesight-02,1752915600,-84.0,9.9
tinovi-01,1752915600,-86.5,8.4
tinovi-02,1752915600,-76.0,8.6
milesight-01,1752916500,-93.0,9.0
milesight-02,1752916500,-83.0,7.5
tinovi-01,1752916500,-89.0,10.8
tinovi-02,1752916500,-73.0,9.8
milesight-01,1752917400,-88.0,8.0
milesight-02,1752917400,-83.0,9.5
tinovi-01,1752917400,-89.0,8.5
tinovi-02,1752917400,-75.0,8.9
milesight-01,1752918300,-91.0,7.5
milesight-02,1752918300,-80.0,9.0
tinovi-01,1752918300,-89.0,9.8
tinovi-02,1752918300,-73.0,9.8
milesight-01,1752919200,-88.0,9.0
milesight-02,1752919200,-81.0,8.5
tinovi-01,1752919200,-88.0,10.1
tinovi-02,1752919200,-75.0,9.0
milesight-01,1752920100,-88.0,9.0
milesight-02,1752920100,-81.0,9.8
tinovi-01,1752920100,-85.0,7.5
tinovi-02,1752920100,-74.0,7.3
milesight-01,1752921000,-90.0,8.8
milesight-02,1752921000,-82.0,10.3
tinovi-01,1752921000,-89.0,9.5
tinovi-02,1752921000,-74.0,9.5
milesight-01,1752921900,-93.0,7.8
milesight-02,1752921900,-83.0,10.8
tinovi-01,1752921900,-89.0,7.8
tinovi-02,1752921900,-75.0,9.0
milesight-01,1752922800,-88.0,9.6
milesight-02,1752922800,-81.5,9.4
tinovi-01,1752922800,-87.0,10.1
tinovi-02,1752922800,-75.0,7.5
milesight-01,1752923700,-92.0,9.0
milesight-02,1752923700,-81.0,8.5
tinovi-01,1752923700,-87.0,10.3
tinovi-02,1752923700,-73.0,9.0
milesight-01,1752924600,-88.0,10.0
milesight-02,1752924600,-82.0,9.5
tinovi-01,1752924600,-87.0,8.6
tinovi-02,1752924600,-74.0,9.8
milesight-01,1752925500,-86.0,7.3
milesight-02,1752925500,-83.0,9.0
tinovi-01,1752925500,-90.0,8.8
tinovi-02,1752925500,-73.5,8.3
milesight-01,1752926400,-87.0,9.8
milesight-02,1752926400,-81.5,9.5
tinovi-01,1752926400,-88.0,8.3
tinovi-02,1752926400,-72.0,9.5
milesight-01,1752927300,-83.0,9.3
milesight-02,1752927300,-85.0,9.5
tinovi-01,1752927300,-86.0,9.8
tinovi-02,1752927300,-74.5,8.5
milesight-01,1752928200,-86.5,8.6
milesight-02,1752928200,-83.0,10.0
tinovi-01,1752928200,-90.0,9.9
tinovi-02,1752928200,-72.0,9.3
milesight-01,1752929100,-87.0,9.8
milesight-02,1752929100,-85.0,10.0
tinovi-02,1752929100,-76.0,9.4
milesight-01,1752930000,-85.5,8.1
milesight-02,1752930000,-83.0,9.5
tinovi-01,1752930000,-87.0,8.1
tinovi-02,1752930000,-75.0,7.8
milesight-01,1752930900,-86.0,6.8
tinovi-01,1752930900,-91.0,10.5
tinovi-02,1752930900,-73.5,9.4
milesight-01,1752931800,-84.5,8.5
milesight-02,1752931800,-84.0,9.8
tinovi-01,1752931800,-90.0,9.0
tinovi-02,1752931800,-75.0,9.8
milesight-01,1752932700,-91.0,9.8
milesight-02,1752932700,-83.0,9.8
tinovi-01,1752932700,-84.0,9.3
tinovi-02,1752932700,-73.5,8.4
milesight-01,1752933600,-86.0,8.4
milesight-02,1752933600,-83.5,9.3
tinovi-01,1752933600,-86.5,9.5
tinovi-02,1752933600,-75.0,10.3
milesight-01,1752934500,-89.0,10.0
milesight-02,1752934500,-86.0,8.8
tinovi-01,1752934500,-86.0,7.5
tinovi-02,1752934500,-73.5,8.5
milesight-01,1752935400,-93.5,9.3
milesight-02,1752935400,-81.0,9.0
tinovi-01,1752935400,-85.5,10.0
tinovi-02,1752935400,-75.0,9.8
milesight-01,1752936300,-91.0,10.3
milesight-02,1752936300,-81.0,9.3
tinovi-01,1752936300,-85.0,8.0
tinovi-02,1752936300,-75.0,10.1
