nodeid,rdtimestamp,rssi,snr
tinovi-03,1711309500,-83.0,9.5
tinovi-04,1711309500,-97.0,7.3
tinovi-05,1711309500,-75.0,9.0
tinovi-06,1711309500,-81.0,7.0
milesight-01,1711310400,-71.5,9.1
milesight-02,1711310400,-76.5,8.8
tinovi-01,1711310400,-77.0,9.5
tinovi-02,1711310400,-79.0,9.0
tinovi-03,1711310400,-83.0,8.5
tinovi-04,1711310400,-101.0,8.0
tinovi-05,1711310400,-76.0,9.5
tinovi-06,1711310400,-83.0,9.1
milesight-01,1711311300,-71.0,9.0
milesight-02,1711311300,-79.0,9.0
tinovi-01,1711311300,-78.0,9.9
tinovi-02,1711311300,-75.5,8.3
tinovi-03,1711311300,-81.0,9.5
tinovi-04,1711311300,-96.5,7.5
tinovi-05,1711311300,-74.0,7.8
tinovi-06,1711311300,-83.0,6.8
milesight-01,1711312200,-71.5,9.5
milesight-02,1711312200,-79.5,9.6
tinovi-01,1711312200,-75.0,9.5
tinovi-02,1711312200,-79.0,9.5
tinovi-03,1711312200,-82.0,8.1
tinovi-04,1711312200,-93.0,8.0
tinovi-05,1711312200,-77.0,10.0
tinovi-06,1711312200,-83.0,9.8
milesight-01,1711313100,-71.0,9.3
milesight-02,1711313100,-79.0,8.0
tinovi-01,1711313100,-76.5,8.4
tinovi-02,1711313100,-79.5,9.3
tinovi-03,1711313100,-83.0,8.8
tinovi-04,1711313100,-94.0,8.9
tinovi-05,1711313100,-74.0,7.8
tinovi-06,1711313100,-83.0,10.5
milesight-01,1711314000,-72.5,8.4
milesight-02,1711314000,-78.5,7.1
tinovi-01,1711314000,-79.0,10.0
tinovi-02,1711314000,-79.0,9.3
tinovi-03,1711314000,-84.0,9.3
tinovi-04,1711314000,-93.0,7.0
tinovi-05,1711314000,-73.5,9.5
tinovi-06,1711314000,-80.5,8.3
milesight-01,1711314900,-74.0,9.8
milesight-02,1711314900,-81.0,9.5
tinovi-01,1711314900,-77.0,8.1
tinovi-02,1711314900,-79.5,8.5
tinovi-03,1711314900,-83.0,7.0
tinovi-04,1711314900,-100.0,8.1
tinovi-05,1711314900,-75.0,9.0
tinovi-06,1711314900,-81.0,9.3
milesight-01,1711315800,-73.0,10.3
milesight-02,1711315800,-77.5,8.6
tinovi-01,1711315800,-77.0,9.5
tinovi-02,1711315800,-78.0,9.5
tinovi-03,1711315800,-82.0,9.3
tinovi-04,1711315800,-98.0,6.3
tinovi-05,1711315800,-74.0,8.8
tinovi-06,1711315800,-82.0,8.4
milesight-01,1711316700,-72.0,8.3
milesight-02,1711316700,-81.0,10.0
tinovi-01,1711316700,-78.0,10.4
tinovi-02,1711316700,-78.0,8.5
tinovi-03,1711316700,-80.0,6.8
tinovi-04,1711316700,-95.5,8.4
tinovi-05,1711316700,-77.0,10.0
tinovi-06,1711316700,-83.0,9.3
milesight-01,1711317600,-71.0,9.4
milesight-02,1711317600,-79.0,8.5
tinovi-01,1711317600,-77.0,8.0
tinovi-02,1711317600,-78.0,9.3
tinovi-03,1711317600,-83.0,9.8
tinovi-04,1711317600,-90.0,8.3
tinovi-05,1711317600,-74.5,8.0
tinovi-06,1711317600,-81.0,8.3
milesight-01,1711318500,-74.0,10.5
milesight-02,1711318500,-79.0,10.5
tinovi-01,1711318500,-79.5,10.0
tinovi-02,1711318500,-79.5,9.4
tinovi-03,1711318500,-85.0,10.0
tinovi-04,1711318500,-93.0,7.9
tinovi-05,1711318500,-75.0,9.5
tinovi-06,1711318500,-81.0,8.9
milesight-01,1711319400,-72.5,9.8
milesight-02,1711319400,-81.0,9.5
tinovi-01,1711319400,-75.0,8.0
tinovi-02,1711319400,-79.0,7.3
tinovi-03,1711319400,-85.0,8.5
tinovi-04,1711319400,-101.0,7.5
tinovi-05,1711319400,-77.0,10.6
tinovi-06,1711319400,-81.0,7.0
milesight-01,1711320300,-69.0,9.3
milesight-02,1711320300,-79.0,8.8
tinovi-01,1711320300,-77.0,10.1
tinovi-02,1711320300,-78.5,9.1
tinovi-03,1711320300,-83.0,9.8
tinovi-04,1711320300,-104.0,5.3
tinovi-05,1711320300,-75.0,9.3
tinovi-06,1711320300,-82.0,8.6
milesight-01,1711321200,-70.0,7.5
milesight-02,1711321200,-78.5,9.1
tinovi-01,1711321200,-78.0,9.5
tinovi-02,1711321200,-78.0,7.8
tinovi-03,1711321200,-82.0,8.5
tinovi-04,1711321200,-99.0,6.9
tinovi-05,1711321200,-76.0,8.8
tinovi-06,1711321200,-81.0,6.8
milesight-01,1711322100,-74.0,10.0
milesight-02,1711322100,-76.0,9.3
tinovi-01,1711322100,-77.0,8.4
tinovi-02,1711322100,-79.0,9.4
tinovi-03,1711322100,-83.0,10.0
tinovi-04,1711322100,-95.0,8.0
tinovi-05,1711322100,-75.0,9.5
tinovi-06,1711322100,-81.0,8.3
milesight-01,1711323000,-71.5,9.3
milesight-02,1711323000,-82.0,9.3
tinovi-01,1711323000,-80.0,10.5
tinovi-02,1711323000,-81.0,9.3
tinovi-03,1711323000,-85.0,9.5
tinovi-04,1711323000,-96.0,9.0
tinovi-05,1711323000,-75.0,8.4
tinovi-06,1711323000,-83.0,9.5
milesight-01,1711323900,-72.0,9.3
milesight-02,1711323900,-80.0,9.0
tinovi-01,1711323900,-78.0,9.1
tinovi-02,1711323900,-80.0,8.4
tinovi-03,1711323900,-83.0,10.0
tinovi-04,1711323900,-92.0,7.0
tinovi-05,1711323900,-75.0,9.8
tinovi-06,1711323900,-80.5,8.6
milesight-01,1711324800,-72.5,8.5
milesight-02,1711324800,-76.0,9.5
tinovi-01,1711324800,-75.0,9.3
tinovi-02,1711324800,-80.0,8.5
tinovi-03,1711324800,-83.0,7.3
tinovi-04,1711324800,-100.5,7.1
tinovi-05,1711324800,-76.0,9.9
tinovi-06,1711324800,-85.0,9.5
milesight-01,1711325700,-73.0,9.3
milesight-02,1711325700,-78.0,9.3
tinovi-01,1711325700,-77.5,9.8
tinovi-02,1711325700,-79.5,8.1
tinovi-03,1711325700,-82.0,9.3
tinovi-04,1711325700,-101.0,5.5
tinovi-05,1711325700,-74.0,7.5
tinovi-06,1711325700,-80.5,8.1
milesight-01,1711326600,-71.5,8.5
milesight-02,1711326600,-82.0,9.3
tinovi-01,1711326600,-77.0,10.0
tinovi-02,1711326600,-78.0,8.8
tinovi-03,1711326600,-80.0,7.3
tinovi-04,1711326600,-99.5,7.9
tinovi-05,1711326600,-75.5,9.4
tinovi-06,1711326600,-83.0,9.3
milesight-01,1711327500,-73.0,9.5
milesight-02,1711327500,-83.0,8.5
tinovi-01,1711327500,-77.0,8.8
tinovi-02,1711327500,-79.0,8.8
tinovi-03,1711327500,-84.0,9.9
tinovi-04,1711327500,-97.0,8.8
tinovi-05,1711327500,-75.0,8.0
tinovi-06,1711327500,-83.0,9.4
milesight-01,1711328400,-71.5,7.4
milesight-02,1711328400,-77.0,7.5
tinovi-01,1711328400,-77.0,9.5
tinovi-02,1711328400,-81.0,10.8
tinovi-03,1711328400,-83.0,9.0
tinovi-04,1711328400,-94.0,7.8
tinovi-05,1711328400,-75.0,9.3
tinovi-06,1711328400,-80.0,9.0
milesight-01,1711329300,-74.0,10.3
milesight-02,1711329300,-75.0,9.0
tinovi-01,1711329300,-77.0,8.5
tinovi-02,1711329300,-80.0,7.9
tinovi-03,1711329300,-81.0,8.1
tinovi-04,1711329300,-99.0,8.8
tinovi-05,1711329300,-75.0,9.8
tinovi-06,1711329300,-80.0,7.5
milesight-01,1711330200,-73.0,9.9
milesight-02,1711330200,-79.5,8.8
tinovi-01,1711330200,-77.0,9.8
tinovi-02,1711330200,-78.0,9.8
tinovi-03,1711330200,-83.0,9.5
tinovi-04,1711330200,-99.0,6.9
tinovi-05,1711330200,-74.5,8.5
tinovi-06,1711330200,-83.0,9.5
milesight-01,1711331100,-73.0,9.3
milesight-02,1711331100,-75.0,10.3
tinovi-01,1711331100,-76.5,9.1
tinovi-02,1711331100,-79.0,8.3
tinovi-03,1711331100,-83.0,8.6
tinovi-04,1711331100,-98.0,8.0
tinovi-05,1711331100,-77.0,9.8
tinovi-06,1711331100,-81.0,8.0
milesight-01,1711332000,-72.0,8.9
milesight-02,1711332000,-77.0,8.9
tinovi-01,1711332000,-77.0,7.5
tinovi-02,1711332000,-80.0,8.8
tinovi-03,1711332000,-83.0,10.0
tinovi-04,1711332000,-95.5,8.6
tinovi-05,1711332000,-74.0,9.0
tinovi-06,1711332000,-80.0,8.5
milesight-01,1711332900,-71.0,9.5
milesight-02,1711332900,-80.0,6.8
tinovi-01,1711332900,-78.5,9.6
tinovi-02,1711332900,-80.0,9.0
tinovi-03,1711332900,-84.0,9.5
tinovi-04,1711332900,-93.0,9.5
tinovi-05,1711332900,-73.5,8.1
tinovi-06,1711332900,-81.5,9.0
milesight-01,1711333800,-72.0,9.4
milesight-02,1711333800,-80.5,10.8
tinovi-01,1711333800,-77.0,7.5
tinovi-02,1711333800,-80.0,7.3
tinovi-03,1711333800,-81.0,8.8
tinovi-04,1711333800,-96.0,8.0
tinovi-05,1711333800,-75.0,10.3
tinovi-06,1711333800,-81.0,7.0
milesight-01,1711334700,-72.0,9.5
milesight-02,1711334700,-77.0,9.8
tinovi-01,1711334700,-75.0,9.3
tinovi-02,1711334700,-80.0,9.4
tinovi-03,1711334700,-82.0,8.3
tinovi-04,1711334700,-99.0,8.5
tinovi-05,1711334700,-75.0,9.6
tinovi-06,1711334700,-81.0,8.4
milesight-01,1711335600,-71.0,9.5
milesight-02,1711335600,-76.0,7.4
tinovi-01,1711335600,-77.0,9.5
tinovi-02,1711335600,-80.0,7.5
tinovi-03,1711335600,-83.0,9.8
tinovi-04,1711335600,-97.0,6.5
tinovi-05,1711335600,-75.0,7.3
tinovi-06,1711335600,-80.0,6.8
milesight-01,1711336500,-74.0,9.8
milesight-02,1711336500,-77.0,9.0
tinovi-01,1711336500,-77.0,8.4
tinovi-02,1711336500,-79.0,9.0
tinovi-03,1711336500,-80.0,7.8
tinovi-04,1711336500,-97.0,8.5
tinovi-05,1711336500,-76.0,9.9
tinovi-06,1711336500,-82.0,8.8
milesight-01,1711337400,-71.5,8.9
milesight-02,1711337400,-80.0,9.6
tinovi-01,1711337400,-79.0,9.3
tinovi-02,1711337400,-81.0,9.3
tinovi-03,1711337400,-85.0,9.3
tinovi-04,1711337400,-95.5,8.9
tinovi-05,1711337400,-74.0,8.3
tinovi-06,1711337400,-83.0,9.8
milesight-01,1711338300,-71.0,9.3
milesight-02,1711338300,-75.0,9.5
tinovi-01,1711338300,-78.0,8.6
tinovi-02,1711338300,-80.0,8.4
tinovi-03,1711338300,-82.0,9.4
tinovi-04,1711338300,-93.0,6.3
tinovi-05,1711338300,-76.0,9.6
tinovi-06,1711338300,-80.5,7.9
milesight-01,1711339200,-70.5,8.5
milesight-02,1711339200,-76.0,10.1
tinovi-01,1711339200,-77.0,9.5
tinovi-02,1711339200,-80.0,9.5
tinovi-03,1711339200,-81.0,7.0
tinovi-04,1711339200,-99.5,7.4
tinovi-05,1711339200,-75.0,9.8
tinovi-06,1711339200,-85.0,9.3
milesight-01,1711340100,-68.0,7.5
milesight-02,1711340100,-81.0,7.5
tinovi-01,1711340100,-77.0,9.6
tinovi-02,1711340100,-79.5,7.8
tinovi-03,1711340100,-82.0,9.3
tinovi-04,1711340100,-96.0,6.0
tinovi-05,1711340100,-74.0,8.0
tinovi-06,1711340100,-82.0,7.6
milesight-01,1711341000,-72.5,9.5
milesight-02,1711341000,-78.5,9.0
tinovi-01,1711341000,-75.0,10.0
tinovi-02,1711341000,-79.0,8.8
tinovi-03,1711341000,-81.0,7.0
tinovi-04,1711341000,-96.0,8.5
tinovi-05,1711341000,-77.0,10.0
tinovi-06,1711341000,-81.0,9.0
milesight-01,1711341900,-72.0,8.0
milesight-02,1711341900,-77.0,10.3
tinovi-01,1711341900,-78.5,8.9
tinovi-02,1711341900,-81.0,9.1
tinovi-03,1711341900,-82.0,9.4
tinovi-04,1711341900,-95.0,9.5
tinovi-05,1711341900,-74.5,8.5
tinovi-06,1711341900,-81.0,8.5
milesight-01,1711342800,-71.0,8.9
milesight-02,1711342800,-77.5,8.5
tinovi-01,1711342800,-77.0,9.5
tinovi-02,1711342800,-80.0,10.0
tinovi-03,1711342800,-85.0,9.5
tinovi-04,1711342800,-91.5,7.8
tinovi-05,1711342800,-75.0,9.3
tinovi-06,1711342800,-81.0,9.8
milesight-01,1711343700,-69.0,7.0
milesight-02,1711343700,-86.0,7.8
tinovi-01,1711343700,-77.0,8.9
tinovi-02,1711343700,-79.0,8.0
tinovi-03,1711343700,-83.0,8.5
tinovi-04,1711343700,-99.0,8.5
tinovi-05,1711343700,-74.5,9.0
tinovi-06,1711343700,-82.0,8.0
milesight-01,1711344600,-71.5,9.8
milesight-02,1711344600,-81.0,9.0
tinovi-01,1711344600,-73.0,9.0
tinovi-02,1711344600,-76.0,9.0
tinovi-03,1711344600,-80.0,9.0
tinovi-04,1711344600,-95.5,7.4
tinovi-05,1711344600,-75.0,10.0
tinovi-06,1711344600,-81.0,8.3
milesight-01,1711345500,-72.0,7.8
milesight-02,1711345500,-83.0,7.5
tinovi-01,1711345500,-78.5,9.8
tinovi-02,1711345500,-77.5,8.1
tinovi-03,1711345500,-81.5,8.9
tinovi-04,1711345500,-98.0,8.3
tinovi-05,1711345500,-75.0,8.4
tinovi-06,1711345500,-81.0,7.9
milesight-01,1711346400,-71.5,9.4
milesight-02,1711346400,-79.0,8.8
tinovi-01,1711346400,-79.0,8.3
tinovi-02,1711346400,-80.0,9.3
tinovi-03,1711346400,-83.0,9.5
tinovi-04,1711346400,-96.5,9.0
tinovi-05,1711346400,-77.0,10.0
tinovi-06,1711346400,-83.0,9.0
milesight-01,1711347300,-69.0,9.3
milesight-02,1711347300,-79.0,7.8
tinovi-01,1711347300,-78.0,9.1
tinovi-02,1711347300,-81.0,9.3
tinovi-03,1711347300,-82.0,9.6
tinovi-04,1711347300,-93.0,8.8
tinovi-05,1711347300,-74.0,8.0
tinovi-06,1711347300,-81.0,8.8
milesight-01,1711348200,-71.5,8.9
milesight-02,1711348200,-81.0,9.1
tinovi-01,1711348200,-77.0,7.8
tinovi-02,1711348200,-78.0,6.8
tinovi-03,1711348200,-83.0,9.3
tinovi-04,1711348200,-95.5,7.3
tinovi-05,1711348200,-77.0,10.0
tinovi-06,1711348200,-80.0,7.5
milesight-01,1711349100,-72.0,7.3
milesight-02,1711349100,-85.0,7.8
tinovi-01,1711349100,-77.0,9.6
tinovi-02,1711349100,-81.0,9.9
tinovi-03,1711349100,-82.0,8.1
tinovi-04,1711349100,-98.0,8.5
tinovi-05,1711349100,-77.0,9.5
tinovi-06,1711349100,-80.5,8.8
milesight-01,1711350000,-72.5,10.0
milesight-02,1711350000,-78.5,9.0
tinovi-01,1711350000,-80.0,10.5
tinovi-02,1711350000,-80.0,7.5
tinovi-03,1711350000,-83.0,10.0
tinovi-04,1711350000,-94.5,7.9
tinovi-05,1711350000,-73.0,7.5
tinovi-06,1711350000,-83.0,7.5
milesight-01,1711350900,-69.0,7.8
milesight-02,1711350900,-75.0,9.0
tinovi-01,1711350900,-76.5,8.9
tinovi-02,1711350900,-80.0,9.3
tinovi-03,1711350900,-82.0,8.6
tinovi-04,1711350900,-92.0,9.0
tinovi-05,1711350900,-78.0,10.4
tinovi-06,1711350900,-81.5,9.3
milesight-01,1711351800,-72.5,8.6
milesight-02,1711351800,-81.0,9.5
tinovi-01,1711351800,-79.0,10.3
tinovi-02,1711351800,-81.0,9.8
tinovi-03,1711351800,-85.0,10.0
tinovi-04,1711351800,-92.0,9.4
tinovi-05,1711351800,-74.0,7.5
tinovi-06,1711351800,-81.0,8.8
milesight-01,1711352700,-72.0,9.5
milesight-02,1711352700,-78.0,10.0
tinovi-01,1711352700,-78.0,9.3
tinovi-02,1711352700,-81.0,9.8
tinovi-03,1711352700,-84.0,9.1
tinovi-04,1711352700,-93.0,7.3
tinovi-05,1711352700,-73.0,9.3
tinovi-06,1711352700,-81.0,8.6
milesight-01,1711353600,-71.0,8.5
milesight-02,1711353600,-81.0,8.3
tinovi-01,1711353600,-77.0,8.9
tinovi-02,1711353600,-79.0,7.9
tinovi-03,1711353600,-81.0,7.5
tinovi-04,1711353600,-97.0,8.9
tinovi-05,1711353600,-79.0,10.5
tinovi-06,1711353600,-83.0,9.3
milesight-01,1711354500,-72.0,10.0
milesight-02,1711354500,-87.0,9.5
tinovi-01,1711354500,-76.0,10.3
tinovi-02,1711354500,-77.0,9.5
tinovi-03,1711354500,-80.5,8.8
tinovi-04,1711354500,-93.0,6.8
tinovi-05,1711354500,-75.0,7.8
tinovi-06,1711354500,-80.5,7.9
milesight-01,1711355400,-70.5,7.8
milesight-02,1711355400,-83.0,8.8
tinovi-01,1711355400,-78.0,10.9
tinovi-02,1711355400,-77.0,8.3
tinovi-03,1711355400,-83.0,7.3
tinovi-04,1711355400,-91.5,9.1
tinovi-05,1711355400,-79.0,10.0
tinovi-06,1711355400,-80.0,8.3
milesight-01,1711356300,-72.0,10.8
milesight-02,1711356300,-81.0,9.3
tinovi-01,1711356300,-78.0,7.8
tinovi-02,1711356300,-81.0,10.3
tinovi-03,1711356300,-84.0,9.1
tinovi-04,1711356300,-91.0,8.8
tinovi-05,1711356300,-74.5,8.8
tinovi-06,1711356300,-80.5,8.5
milesight-01,1711357200,-72.0,9.1
milesight-02,1711357200,-81.0,8.8
tinovi-01,1711357200,-78.5,9.1
tinovi-02,1711357200,-80.5,10.3
tinovi-03,1711357200,-85.0,10.0
tinovi-04,1711357200,-89.0,8.1
tinovi-05,1711357200,-74.0,9.3
tinovi-06,1711357200,-81.0,9.5
milesight-01,1711358100,-70.0,9.5
milesight-02,1711358100,-79.0,7.0
tinovi-01,1711358100,-77.0,7.0
tinovi-02,1711358100,-80.0,7.3
tinovi-03,1711358100,-84.5,8.4
tinovi-04,1711358100,-96.0,9.8
tinovi-05,1711358100,-76.0,10.0
tinovi-06,1711358100,-82.0,8.3
milesight-01,1711359000,-71.5,9.8
milesight-02,1711359000,-81.0,9.9
tinovi-01,1711359000,-76.5,9.5
tinovi-02,1711359000,-77.0,10.4
tinovi-03,1711359000,-85.0,9.8
tinovi-04,1711359000,-92.0,7.8
tinovi-05,1711359000,-73.0,9.5
tinovi-06,1711359000,-83.0,9.3
milesight-01,1711359900,-73.0,9.3
milesight-02,1711359900,-89.0,7.5
tinovi-01,1711359900,-79.0,9.3
tinovi-02,1711359900,-79.0,7.5
tinovi-03,1711359900,-82.0,8.1
tinovi-04,1711359900,-93.0,8.5
tinovi-05,1711359900,-75.0,8.9
tinovi-06,1711359900,-81.0,7.8
milesight-01,1711360800,-72.0,8.9
milesight-02,1711360800,-83.0,9.6
tinovi-01,1711360800,-77.5,8.6
tinovi-02,1711360800,-78.0,9.5
tinovi-03,1711360800,-83.0,9.0
tinovi-04,1711360800,-89.5,9.5
tinovi-05,1711360800,-75.0,9.5
tinovi-06,1711360800,-83.0,10.3
milesight-01,1711361700,-73.0,10.5
milesight-02,1711361700,-78.0,8.0
tinovi-01,1711361700,-80.0,9.5
tinovi-02,1711361700,-81.0,10.0
tinovi-03,1711361700,-81.5,9.3
tinovi-04,1711361700,-87.0,9.5
tinovi-05,1711361700,-73.5,8.5
tinovi-06,1711361700,-83.0,10.0
milesight-01,1711362600,-72.5,7.8
milesight-02,1711362600,-79.0,8.4
tinovi-01,1711362600,-75.0,9.0
tinovi-02,1711362600,-78.5,8.9
tinovi-03,1711362600,-85.0,9.5
tinovi-04,1711362600,-92.5,8.4
tinovi-05,1711362600,-75.0,9.3
tinovi-06,1711362600,-81.0,8.5
milesight-01,1711363500,-72.0,9.8
milesight-02,1711363500,-84.0,9.8
tinovi-01,1711363500,-77.0,10.3
tinovi-02,1711363500,-81.0,9.8
tinovi-03,1711363500,-82.5,8.5
tinovi-04,1711363500,-93.0,7.8
tinovi-05,1711363500,-75.0,10.1
tinovi-06,1711363500,-81.0,9.3
milesight-01,1711364400,-71.5,9.8
milesight-02,1711364400,-81.5,9.8
tinovi-01,1711364400,-79.0,10.0
tinovi-02,1711364400,-78.5,8.9
tinovi-03,1711364400,-81.0,9.0
tinovi-04,1711364400,-90.0,8.1
tinovi-05,1711364400,-73.0,8.0
tinovi-06,1711364400,-83.0,8.8
milesight-01,1711365300,-72.0,9.5
milesight-02,1711365300,-80.0,9.8
tinovi-01,1711365300,-77.0,9.0
tinovi-02,1711365300,-80.0,9.5
tinovi-03,1711365300,-81.0,8.5
tinovi-04,1711365300,-90.0,9.3
tinovi-05,1711365300,-76.5,9.9
tinovi-06,1711365300,-81.0,8.8
milesight-01,1711366200,-72.5,9.4
milesight-02,1711366200,-80.0,10.0
tinovi-01,1711366200,-79.0,9.0
tinovi-02,1711366200,-81.0,9.4
tinovi-03,1711366200,-83.0,9.0
tinovi-04,1711366200,-86.0,9.3
tinovi-05,1711366200,-75.0,7.8
tinovi-06,1711366200,-83.0,9.5
milesight-01,1711367100,-74.0,9.0
milesight-02,1711367100,-81.0,9.5
tinovi-01,1711367100,-79.0,10.5
tinovi-02,1711367100,-83.0,10.5
tinovi-03,1711367100,-83.0,9.5
tinovi-04,1711367100,-89.5,8.4
tinovi-05,1711367100,-74.5,9.6
tinovi-06,1711367100,-83.0,9.3
milesight-01,1711368000,-71.0,9.5
milesight-02,1711368000,-78.0,7.8
tinovi-01,1711368000,-78.5,8.8
tinovi-02,1711368000,-81.0,8.3
tinovi-03,1711368000,-81.0,7.3
tinovi-04,1711368000,-97.0,9.0
tinovi-05,1711368000,-75.0,9.5
tinovi-06,1711368000,-81.0,7.9
milesight-01,1711368900,-73.0,9.3
milesight-02,1711368900,-79.0,7.8
tinovi-01,1711368900,-79.0,10.3
tinovi-02,1711368900,-78.0,9.5
tinovi-03,1711368900,-83.0,9.8
tinovi-04,1711368900,-91.0,8.0
tinovi-05,1711368900,-73.5,8.4
tinovi-06,1711368900,-81.0,9.3
milesight-01,1711369800,-70.5,9.0
milesight-02,1711369800,-80.5,9.8
tinovi-01,1711369800,-78.0,9.1
tinovi-02,1711369800,-79.5,8.6
tinovi-03,1711369800,-82.0,8.3
tinovi-04,1711369800,-92.0,8.5
tinovi-05,1711369800,-77.0,9.5
tinovi-06,1711369800,-80.0,7.8
milesight-01,1711370700,-72.0,10.5
milesight-02,1711370700,-80.0,9.0
tinovi-01,1711370700,-78.0,7.3
tinovi-02,1711370700,-81.0,8.3
tinovi-03,1711370700,-80.0,8.5
tinovi-04,1711370700,-91.0,9.3
tinovi-05,1711370700,-76.0,8.9
tinovi-06,1711370700,-83.0,8.8
milesight-01,1711371600,-73.0,8.8
milesight-02,1711371600,-89.0,9.3
tinovi-01,1711371600,-78.5,9.4
tinovi-02,1711371600,-80.0,9.8
tinovi-03,1711371600,-84.5,9.6
tinovi-04,1711371600,-89.0,8.8
tinovi-05,1711371600,-75.0,9.8
tinovi-06,1711371600,-82.0,9.1
milesight-01,1711372500,-72.0,9.3
milesight-02,1711372500,-92.0,8.8
tinovi-01,1711372500,-77.0,8.0
tinovi-02,1711372500,-81.0,7.8
tinovi-03,1711372500,-81.0,9.5
tinovi-04,1711372500,-92.0,7.9
tinovi-05,1711372500,-76.0,9.5
tinovi-06,1711372500,-81.0,7.3
milesight-01,1711373400,-71.5,8.0
milesight-02,1711373400,-82.0,8.0
tinovi-01,1711373400,-77.0,10.0
tinovi-02,1711373400,-77.5,9.9
tinovi-03,1711373400,-81.0,8.4
tinovi-04,1711373400,-92.0,8.5
tinovi-05,1711373400,-73.0,9.5
tinovi-06,1711373400,-81.5,8.6
milesight-01,1711374300,-74.0,9.3
milesight-02,1711374300,-87.0,9.3
tinovi-01,1711374300,-78.0,9.8
tinovi-02,1711374300,-77.0,7.0
tinovi-03,1711374300,-81.0,9.3
tinovi-04,1711374300,-91.0,7.9
tinovi-05,1711374300,-75.5,9.3
tinovi-06,1711374300,-80.0,7.0
milesight-01,1711375200,-72.5,8.5
milesight-02,1711375200,-81.0,10.1
tinovi-01,1711375200,-78.0,8.8
tinovi-02,1711375200,-81.0,10.0
tinovi-03,1711375200,-81.5,8.8
tinovi-04,1711375200,-91.0,9.8
tinovi-05,1711375200,-75.0,9.8
tinovi-06,1711375200,-82.0,9.0
milesight-01,1711376100,-72.0,9.3
milesight-02,1711376100,-83.0,10.0
tinovi-01,1711376100,-79.0,9.5
tinovi-02,1711376100,-79.0,10.0
tinovi-03,1711376100,-83.0,8.8
tinovi-04,1711376100,-90.0,9.4
tinovi-05,1711376100,-73.0,8.5
tinovi-06,1711376100,-83.0,9.0
milesight-01,1711377000,-72.5,7.9
milesight-02,1711377000,-91.0,6.8
tinovi-01,1711377000,-77.0,9.0
tinovi-02,1711377000,-77.0,7.5
tinovi-03,1711377000,-84.0,9.6
tinovi-04,1711377000,-89.0,7.3
tinovi-05,1711377000,-75.5,9.5
tinovi-06,1711377000,-80.0,7.8
milesight-01,1711377900,-71.0,7.8
milesight-02,1711377900,-81.0,10.5
tinovi-01,1711377900,-77.0,9.3
tinovi-02,1711377900,-79.0,9.3
tinovi-03,1711377900,-83.0,7.3
tinovi-04,1711377900,-94.0,8.6
tinovi-05,1711377900,-75.0,10.5
tinovi-06,1711377900,-85.0,10.0
milesight-01,1711378800,-73.0,9.0
milesight-02,1711378800,-83.5,8.9
tinovi-01,1711378800,-78.0,9.4
tinovi-02,1711378800,-78.0,8.5
tinovi-03,1711378800,-82.0,9.5
tinovi-04,1711378800,-91.0,7.0
tinovi-05,1711378800,-74.0,8.9
tinovi-06,1711378800,-81.0,8.1
milesight-01,1711379700,-73.0,9.5
milesight-02,1711379700,-81.0,10.3
tinovi-01,1711379700,-78.0,9.8
tinovi-02,1711379700,-80.0,10.3
tinovi-03,1711379700,-79.0,7.0
tinovi-04,1711379700,-89.0,8.9
tinovi-05,1711379700,-77.0,9.8
tinovi-06,1711379700,-81.0,9.3
milesight-01,1711380600,-72.0,9.5
milesight-02,1711380600,-81.0,7.5
tinovi-01,1711380600,-83.0,9.8
tinovi-02,1711380600,-78.0,9.0
tinovi-03,1711380600,-84.0,9.4
tinovi-05,1711380600,-74.5,8.1
tinovi-06,1711380600,-82.0,9.3
milesight-01,1711381500,-73.0,7.5
milesight-02,1711381500,-81.0,9.5
tinovi-01,1711381500,-78.0,10.0
tinovi-02,1711381500,-77.0,10.0
tinovi-03,1711381500,-80.0,9.8
tinovi-04,1711381500,-90.0,8.8
tinovi-05,1711381500,-77.0,10.3
tinovi-06,1711381500,-80.0,6.3
milesight-01,1711382400,-72.0,9.5
milesight-02,1711382400,-80.5,9.4
tinovi-01,1711382400,-77.5,8.9
tinovi-02,1711382400,-78.5,8.0
tinovi-03,1711382400,-82.0,8.4
tinovi-04,1711382400,-98.0,9.3
tinovi-05,1711382400,-75.0,9.6
tinovi-06,1711382400,-82.5,8.3
milesight-01,1711383300,-73.0,11.0
milesight-02,1711383300,-80.0,9.8
tinovi-01,1711383300,-78.0,9.5
tinovi-02,1711383300,-78.0,9.5
tinovi-03,1711383300,-83.0,9.5
tinovi-04,1711383300,-93.0,7.9
tinovi-05,1711383300,-75.0,10.0
tinovi-06,1711383300,-83.0,9.8
milesight-01,1711384200,-72.5,10.0
milesight-02,1711384200,-83.0,7.8
tinovi-01,1711384200,-78.0,9.6
tinovi-02,1711384200,-77.5,8.3
tinovi-03,1711384200,-82.0,8.0
tinovi-04,1711384200,-95.0,9.3
tinovi-05,1711384200,-75.0,7.5
tinovi-06,1711384200,-81.0,8.4
milesight-01,1711385100,-73.0,8.0
milesight-02,1711385100,-83.0,10.5
tinovi-01,1711385100,-75.0,8.3
tinovi-03,1711385100,-81.0,10.3
tinovi-04,1711385100,-91.5,8.8
tinovi-05,1711385100,-77.0,10.0
